id,sensor_type,reading_value,health_state,color,color_with_alpha,size,week,crisis_level,plant_condition,time_hour,opacity,velocity_x,velocity_y,force_strength,movement_pattern,oscillation_speed,emotional_state
ph_h436,ph,9.55,MONITORING,#0088FF,#0088FFC1,8,3,WATCH,PH_MONITORING_10,436,0.76,0.393,-0.697,0.6,cautious_circle,1.5,monitoring_motion
light_h440,light,4.66,DYING,#8800FF,#8800FFC2,25,3,HIGH,LIGHT_DYING_5,440,0.76,-0.061,-0.557,0.1,declining_drift,0.2,dying_motion
humidity_h440,humidity,49.7,MONITORING,#0088FF,#0088FFC2,8,3,WATCH,HUMIDITY_MONITORING_50,440,0.76,-0.474,0.645,0.6,cautious_circle,1.5,monitoring_motion
nutrients_h440,nutrients,3.56,DYING,#8800FF,#8800FFC2,25,3,HIGH,NUTRIENTS_DYING_4,440,0.76,0.061,-0.557,0.1,declining_drift,0.2,dying_motion
ph_h440,ph,9.68,MONITORING,#0088FF,#0088FFC2,8,3,WATCH,PH_MONITORING_10,440,0.76,0.474,-0.645,0.6,cautious_circle,1.5,monitoring_motion
light_h444,light,2.91,DYING,#8800FF,#8800FFC4,25,3,HIGH,LIGHT_DYING_3,444,0.77,-0.054,-0.561,0.1,declining_drift,0.2,dying_motion
humidity_h444,humidity,48.2,MONITORING,#0088FF,#0088FFC4,8,3,WATCH,HUMIDITY_MONITORING_48,444,0.77,-0.547,0.583,0.6,cautious_circle,1.5,monitoring_motion
nutrients_h444,nutrients,7.56,MONITORING,#0088FF,#0088FFC4,8,3,WATCH,NUTRIENTS_MONITORING_8,444,0.77,-0.583,-0.547,0.6,cautious_circle,1.5,monitoring_motion
ph_h444,ph,9.19,MONITORING,#0088FF,#0088FFC4,8,3,WATCH,PH_MONITORING_9,444,0.77,0.547,-0.583,0.6,cautious_circle,1.5,monitoring_motion
light_h448,light,7.11,DYING,#8800FF,#8800FFC5,25,3,HIGH,LIGHT_DYING_7,448,0.77,-0.046,-0.565,0.1,declining_drift,0.2,dying_motion
humidity_h448,humidity,48.42,MONITORING,#0088FF,#0088FFC5,8,3,WATCH,HUMIDITY_MONITORING_48,448,0.77,-0.613,0.514,0.6,cautious_circle,1.5,monitoring_motion
nutrients_h448,nutrients,7.93,MONITORING,#0088FF,#0088FFC5,8,3,WATCH,NUTRIENTS_MONITORING_8,448,0.77,-0.514,-0.613,0.6,cautious_circle,1.5,monitoring_motion
ph_h448,ph,9.61,MONITORING,#0088FF,#0088FFC5,8,3,WATCH,PH_MONITORING_10,448,0.77,0.613,-0.514,0.6,cautious_circle,1.5,monitoring_motion
light_h452,light,9.57,DYING,#8800FF,#8800FFC6,25,3,HIGH,LIGHT_DYING_10,452,0.78,-0.038,-0.568,0.1,declining_drift,0.2,dying_motion
humidity_h452,humidity,69.99,MONITORING,#0088FF,#0088FFC6,8,3,WATCH,HUMIDITY_MONITORING_70,452,0.78,-0.67,0.437,0.6,cautious_circle,1.5,monitoring_motion
nutrients_h452,nutrients,3.52,DYING,#8800FF,#8800FFC6,25,3,HIGH,NUTRIENTS_DYING_4,452,0.78,0.038,-0.568,0.1,declining_drift,0.2,dying_motion
ph_h452,ph,9.66,MONITORING,#0088FF,#0088FFC6,8,3,WATCH,PH_MONITORING_10,452,0.78,0.67,-0.437,0.6,cautious_circle,1.5,monitoring_motion
light_h456,light,2.51,DYING,#8800FF,#8800FFC8,25,3,HIGH,LIGHT_DYING_3,456,0.78,-0.03,-0.572,0.1,declining_drift,0.2,dying_motion
humidity_h456,humidity,75.27,MONITORING,#0088FF,#0088FFC8,8,3,WATCH,HUMIDITY_MONITORING_75,456,0.78,-0.718,0.353,0.6,cautious_circle,1.5,monitoring_motion
nutrients_h456,nutrients,3.62,DYING,#8800FF,#8800FFC8,25,3,HIGH,NUTRIENTS_DYING_4,456,0.78,0.03,-0.572,0.1,declining_drift,0.2,dying_motion
ph_h456,ph,9.31,MONITORING,#0088FF,#0088FFC8,8,3,WATCH,PH_MONITORING_9,456,0.78,0.718,-0.353,0.6,cautious_circle,1.5,monitoring_motion
light_h460,light,6.7,DYING,#8800FF,#8800FFC9,25,3,HIGH,LIGHT_DYING_7,460,0.79,-0.022,-0.576,0.1,declining_drift,0.2,dying_motion
humidity_h460,humidity,66.81,HEALTHY,#00FF00,#00FF00C9,10,3,GOOD,HUMIDITY_HEALTHY_67,460,0.79,0.497,-0.056,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h460,nutrients,2.92,DYING,#8800FF,#8800FFC9,25,3,HIGH,NUTRIENTS_DYING_3,460,0.79,0.022,-0.576,0.1,declining_drift,0.2,dying_motion
ph_h460,ph,9.78,MONITORING,#0088FF,#0088FFC9,8,3,WATCH,PH_MONITORING_10,460,0.79,0.755,-0.265,0.6,cautious_circle,1.5,monitoring_motion
light_h464,light,2.23,DYING,#8800FF,#8800FFCB,25,3,HIGH,LIGHT_DYING_2,464,0.79,-0.014,-0.58,0.1,declining_drift,0.2,dying_motion
humidity_h464,humidity,57.97,HEALTHY,#00FF00,#00FF00CB,10,3,GOOD,HUMIDITY_HEALTHY_58,464,0.79,0.499,-0.036,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h464,nutrients,3.94,DYING,#8800FF,#8800FFCB,25,3,HIGH,NUTRIENTS_DYING_4,464,0.79,0.014,-0.58,0.1,declining_drift,0.2,dying_motion
ph_h464,ph,9.32,MONITORING,#0088FF,#0088FFCB,8,3,WATCH,PH_MONITORING_9,464,0.79,0.781,-0.172,0.6,cautious_circle,1.5,monitoring_motion
light_h468,light,8.62,DYING,#8800FF,#8800FFCC,25,3,HIGH,LIGHT_DYING_9,468,0.8,-0.006,-0.584,0.1,declining_drift,0.2,dying_motion
humidity_h468,humidity,51.79,HEALTHY,#00FF00,#00FF00CC,10,3,GOOD,HUMIDITY_HEALTHY_52,468,0.8,0.5,-0.016,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h468,nutrients,4.13,DYING,#8800FF,#8800FFCC,25,3,HIGH,NUTRIENTS_DYING_4,468,0.8,0.006,-0.584,0.1,declining_drift,0.2,dying_motion
ph_h468,ph,9.17,MONITORING,#0088FF,#0088FFCC,8,3,WATCH,PH_MONITORING_9,468,0.8,0.796,-0.078,0.6,cautious_circle,1.5,monitoring_motion
light_h472,light,4.17,DYING,#8800FF,#8800FFCD,25,3,HIGH,LIGHT_DYING_4,472,0.81,0.002,-0.589,0.1,declining_drift,0.2,dying_motion
humidity_h472,humidity,53.14,HEALTHY,#00FF00,#00FF00CD,10,3,GOOD,HUMIDITY_HEALTHY_53,472,0.81,0.5,0.004,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h472,nutrients,7.59,MONITORING,#0088FF,#0088FFCD,8,3,WATCH,NUTRIENTS_MONITORING_8,472,0.81,0.018,-0.8,0.6,cautious_circle,1.5,monitoring_motion
ph_h472,ph,9.78,MONITORING,#0088FF,#0088FFCD,8,3,WATCH,PH_MONITORING_10,472,0.81,0.8,0.018,0.6,cautious_circle,1.5,monitoring_motion
light_h476,light,8.2,DYING,#8800FF,#8800FFCF,25,3,HIGH,LIGHT_DYING_8,476,0.81,0.01,-0.593,0.1,declining_drift,0.2,dying_motion
humidity_h476,humidity,65.87,HEALTHY,#00FF00,#00FF00CF,10,3,GOOD,HUMIDITY_HEALTHY_66,476,0.81,0.499,0.024,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h476,nutrients,6.15,MONITORING,#0088FF,#0088FFCF,8,3,WATCH,NUTRIENTS_MONITORING_6,476,0.81,0.114,-0.792,0.6,cautious_circle,1.5,monitoring_motion
ph_h476,ph,9.73,MONITORING,#0088FF,#0088FFCF,8,3,WATCH,PH_MONITORING_10,476,0.81,0.792,0.114,0.6,cautious_circle,1.5,monitoring_motion
light_h480,light,3.35,DYING,#8800FF,#8800FFD0,25,3,HIGH,LIGHT_DYING_3,480,0.82,0.017,-0.597,0.1,declining_drift,0.2,dying_motion
humidity_h480,humidity,77.65,MONITORING,#0088FF,#0088FFD0,8,3,WATCH,HUMIDITY_MONITORING_78,480,0.82,-0.773,-0.208,0.6,cautious_circle,1.5,monitoring_motion
nutrients_h480,nutrients,4.6,DYING,#8800FF,#8800FFD0,25,3,HIGH,NUTRIENTS_DYING_5,480,0.82,-0.017,-0.597,0.1,declining_drift,0.2,dying_motion
ph_h480,ph,9.18,MONITORING,#0088FF,#0088FFD0,8,3,WATCH,PH_MONITORING_9,480,0.82,0.773,0.208,0.6,cautious_circle,1.5,monitoring_motion
light_h484,light,8.78,DYING,#8800FF,#8800FFD2,25,3,HIGH,LIGHT_DYING_9,484,0.82,0.025,-0.602,0.1,declining_drift,0.2,dying_motion
humidity_h484,humidity,70.86,MONITORING,#0088FF,#0088FFD2,8,3,WATCH,HUMIDITY_MONITORING_71,484,0.82,-0.742,-0.299,0.6,cautious_circle,1.5,monitoring_motion
nutrients_h484,nutrients,3.38,DYING,#8800FF,#8800FFD2,25,3,HIGH,NUTRIENTS_DYING_3,484,0.82,-0.025,-0.602,0.1,declining_drift,0.2,dying_motion
ph_h484,ph,9.27,MONITORING,#0088FF,#0088FFD2,8,3,WATCH,PH_MONITORING_9,484,0.82,0.742,0.299,0.6,cautious_circle,1.5,monitoring_motion
light_h488,light,5.91,DYING,#8800FF,#8800FFD3,25,3,HIGH,LIGHT_DYING_6,488,0.83,0.033,-0.606,0.1,declining_drift,0.2,dying_motion
humidity_h488,humidity,54.36,HEALTHY,#00FF00,#00FF00D3,10,3,GOOD,HUMIDITY_HEALTHY_54,488,0.83,0.493,0.083,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h488,nutrients,2.86,DYING,#8800FF,#8800FFD3,25,3,HIGH,NUTRIENTS_DYING_3,488,0.83,-0.033,-0.606,0.1,declining_drift,0.2,dying_motion
ph_h488,ph,9.71,MONITORING,#0088FF,#0088FFD3,8,3,WATCH,PH_MONITORING_10,488,0.83,0.701,0.386,0.6,cautious_circle,1.5,monitoring_motion
light_h492,light,4.91,DYING,#8800FF,#8800FFD5,25,3,HIGH,LIGHT_DYING_5,492,0.83,0.041,-0.611,0.1,declining_drift,0.2,dying_motion
humidity_h492,humidity,43.58,MONITORING,#0088FF,#0088FFD5,8,3,WATCH,HUMIDITY_MONITORING_44,492,0.83,-0.65,-0.467,0.6,cautious_circle,1.5,monitoring_motion
nutrients_h492,nutrients,5.88,DYING,#8800FF,#8800FFD5,25,3,HIGH,NUTRIENTS_DYING_6,492,0.83,-0.041,-0.611,0.1,declining_drift,0.2,dying_motion
ph_h492,ph,8.89,MONITORING,#0088FF,#0088FFD5,8,3,WATCH,PH_MONITORING_9,492,0.83,0.65,0.467,0.6,cautious_circle,1.5,monitoring_motion
light_h496,light,7.45,DYING,#8800FF,#8800FFD6,25,3,HIGH,LIGHT_DYING_7,496,0.84,0.049,-0.616,0.1,declining_drift,0.2,dying_motion
humidity_h496,humidity,59.45,HEALTHY,#00FF00,#00FF00D6,10,3,GOOD,HUMIDITY_HEALTHY_59,496,0.84,0.485,0.123,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h496,nutrients,4.97,DYING,#8800FF,#8800FFD6,25,3,HIGH,NUTRIENTS_DYING_5,496,0.84,-0.049,-0.616,0.1,declining_drift,0.2,dying_motion
ph_h496,ph,9.73,MONITORING,#0088FF,#0088FFD6,8,3,WATCH,PH_MONITORING_10,496,0.84,0.589,0.541,0.6,cautious_circle,1.5,monitoring_motion
light_h500,light,8.07,DYING,#8800FF,#8800FFD7,25,3,HIGH,LIGHT_DYING_8,500,0.84,0.057,-0.62,0.1,declining_drift,0.2,dying_motion
humidity_h500,humidity,68.53,HEALTHY,#00FF00,#00FF00D7,10,3,GOOD,HUMIDITY_HEALTHY_69,500,0.84,0.479,0.142,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h500,nutrients,3.09,DYING,#8800FF,#8800FFD7,25,3,HIGH,NUTRIENTS_DYING_3,500,0.84,-0.057,-0.62,0.1,declining_drift,0.2,dying_motion
ph_h500,ph,9.52,MONITORING,#0088FF,#0088FFD7,8,3,WATCH,PH_MONITORING_10,500,0.84,0.52,0.608,0.6,cautious_circle,1.5,monitoring_motion
light_h504,light,55.83,RECOVERY,#FFFF00,#FFFF00B3,15,4,IMPROVING,LIGHT_RECOVERY_56,504,0.7,-0.731,1.732,1.8,healing_growth,2,recovery_motion
humidity_h504,humidity,59.15,HEALTHY,#00FF00,#00FF00B3,10,4,GOOD,HUMIDITY_HEALTHY_59,504,0.7,0.473,0.161,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h504,nutrients,51.65,RECOVERY,#FFFF00,#FFFF00B3,15,4,IMPROVING,NUTRIENTS_RECOVERY_52,504,0.7,0.731,1.732,1.8,healing_growth,2,recovery_motion
ph_h504,ph,6.51,RECOVERY,#FFFF00,#FFFF00B3,15,4,IMPROVING,PH_RECOVERY_7,504,0.7,0.951,1.732,1.8,healing_growth,2,recovery_motion
light_h508,light,54.63,RECOVERY,#FFFF00,#FFFF00B4,15,4,IMPROVING,LIGHT_RECOVERY_55,508,0.71,-0.805,1.685,1.8,healing_growth,2,recovery_motion
humidity_h508,humidity,59.36,HEALTHY,#00FF00,#00FF00B4,10,4,GOOD,HUMIDITY_HEALTHY_59,508,0.71,0.467,0.18,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h508,nutrients,53.94,RECOVERY,#FFFF00,#FFFF00B4,15,4,IMPROVING,NUTRIENTS_RECOVERY_54,508,0.71,0.805,1.685,1.8,healing_growth,2,recovery_motion
ph_h508,ph,6.47,RECOVERY,#FFFF00,#FFFF00B4,15,4,IMPROVING,PH_RECOVERY_6,508,0.71,0.89,1.685,1.8,healing_growth,2,recovery_motion
light_h512,light,55.44,RECOVERY,#FFFF00,#FFFF00B5,15,4,IMPROVING,LIGHT_RECOVERY_55,512,0.71,-0.873,1.638,1.8,healing_growth,2,recovery_motion
humidity_h512,humidity,58.03,HEALTHY,#00FF00,#00FF00B5,10,4,GOOD,HUMIDITY_HEALTHY_58,512,0.71,0.459,0.198,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h512,nutrients,59.31,RECOVERY,#FFFF00,#FFFF00B5,15,4,IMPROVING,NUTRIENTS_RECOVERY_59,512,0.71,0.873,1.638,1.8,healing_growth,2,recovery_motion
ph_h512,ph,6.5,RECOVERY,#FFFF00,#FFFF00B5,15,4,IMPROVING,PH_RECOVERY_7,512,0.71,0.823,1.638,1.8,healing_growth,2,recovery_motion
light_h516,light,54.2,RECOVERY,#FFFF00,#FFFF00B7,15,4,IMPROVING,LIGHT_RECOVERY_54,516,0.72,-0.936,1.591,1.8,healing_growth,2,recovery_motion
humidity_h516,humidity,58.44,HEALTHY,#00FF00,#00FF00B7,10,4,GOOD,HUMIDITY_HEALTHY_58,516,0.72,0.451,0.216,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h516,nutrients,48.33,RECOVERY,#FFFF00,#FFFF00B7,15,4,IMPROVING,NUTRIENTS_RECOVERY_48,516,0.72,0.936,1.591,1.8,healing_growth,2,recovery_motion
ph_h516,ph,6.45,RECOVERY,#FFFF00,#FFFF00B7,15,4,IMPROVING,PH_RECOVERY_6,516,0.72,0.75,1.591,1.8,healing_growth,2,recovery_motion
light_h520,light,55.63,RECOVERY,#FFFF00,#FFFF00B8,15,4,IMPROVING,LIGHT_RECOVERY_56,520,0.72,-0.993,1.543,1.8,healing_growth,2,recovery_motion
humidity_h520,humidity,61.16,HEALTHY,#00FF00,#00FF00B8,10,4,GOOD,HUMIDITY_HEALTHY_61,520,0.72,0.442,0.234,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h520,nutrients,64.67,RECOVERY,#FFFF00,#FFFF00B8,15,4,IMPROVING,NUTRIENTS_RECOVERY_65,520,0.72,0.993,1.543,1.8,healing_growth,2,recovery_motion
ph_h520,ph,6.53,RECOVERY,#FFFF00,#FFFF00B8,15,4,IMPROVING,PH_RECOVERY_7,520,0.72,0.673,1.543,1.8,healing_growth,2,recovery_motion
light_h524,light,55.11,RECOVERY,#FFFF00,#FFFF00BA,15,4,IMPROVING,LIGHT_RECOVERY_55,524,0.73,-1.044,1.495,1.8,healing_growth,2,recovery_motion
humidity_h524,humidity,58.4,HEALTHY,#00FF00,#00FF00BA,10,4,GOOD,HUMIDITY_HEALTHY_58,524,0.73,0.432,0.252,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h524,nutrients,56.45,RECOVERY,#FFFF00,#FFFF00BA,15,4,IMPROVING,NUTRIENTS_RECOVERY_56,524,0.73,1.044,1.495,1.8,healing_growth,2,recovery_motion
ph_h524,ph,6.51,RECOVERY,#FFFF00,#FFFF00BA,15,4,IMPROVING,PH_RECOVERY_7,524,0.73,0.592,1.495,1.8,healing_growth,2,recovery_motion
light_h528,light,55.89,RECOVERY,#FFFF00,#FFFF00BB,15,4,IMPROVING,LIGHT_RECOVERY_56,528,0.73,-1.088,1.447,1.8,healing_growth,2,recovery_motion
humidity_h528,humidity,58.97,HEALTHY,#00FF00,#00FF00BB,10,4,GOOD,HUMIDITY_HEALTHY_59,528,0.73,0.422,0.269,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h528,nutrients,63,RECOVERY,#FFFF00,#FFFF00BB,15,4,IMPROVING,NUTRIENTS_RECOVERY_63,528,0.73,1.088,1.447,1.8,healing_growth,2,recovery_motion
ph_h528,ph,6.53,RECOVERY,#FFFF00,#FFFF00BB,15,4,IMPROVING,PH_RECOVERY_7,528,0.73,0.506,1.447,1.8,healing_growth,2,recovery_motion
light_h532,light,54.46,RECOVERY,#FFFF00,#FFFF00BC,15,4,IMPROVING,LIGHT_RECOVERY_54,532,0.74,-1.125,1.399,1.8,healing_growth,2,recovery_motion
humidity_h532,humidity,60.35,HEALTHY,#00FF00,#00FF00BC,10,4,GOOD,HUMIDITY_HEALTHY_60,532,0.74,0.411,0.285,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h532,nutrients,46.31,RECOVERY,#FFFF00,#FFFF00BC,15,4,IMPROVING,NUTRIENTS_RECOVERY_46,532,0.74,1.125,1.399,1.8,healing_growth,2,recovery_motion
ph_h532,ph,6.47,RECOVERY,#FFFF00,#FFFF00BC,15,4,IMPROVING,PH_RECOVERY_6,532,0.74,0.418,1.399,1.8,healing_growth,2,recovery_motion
light_h536,light,54.57,RECOVERY,#FFFF00,#FFFF00BE,15,4,IMPROVING,LIGHT_RECOVERY_55,536,0.74,-1.155,1.352,1.8,healing_growth,2,recovery_motion
humidity_h536,humidity,60.9,HEALTHY,#00FF00,#00FF00BE,10,4,GOOD,HUMIDITY_HEALTHY_61,536,0.74,0.399,0.302,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h536,nutrients,56.05,RECOVERY,#FFFF00,#FFFF00BE,15,4,IMPROVING,NUTRIENTS_RECOVERY_56,536,0.74,1.155,1.352,1.8,healing_growth,2,recovery_motion
ph_h536,ph,6.5,RECOVERY,#FFFF00,#FFFF00BE,15,4,IMPROVING,PH_RECOVERY_7,536,0.74,0.327,1.352,1.8,healing_growth,2,recovery_motion
light_h540,light,55.85,RECOVERY,#FFFF00,#FFFF00BF,15,4,IMPROVING,LIGHT_RECOVERY_56,540,0.75,-1.177,1.305,1.8,healing_growth,2,recovery_motion
humidity_h540,humidity,59.95,HEALTHY,#00FF00,#00FF00BF,10,4,GOOD,HUMIDITY_HEALTHY_60,540,0.75,0.386,0.317,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h540,nutrients,47.09,RECOVERY,#FFFF00,#FFFF00BF,15,4,IMPROVING,NUTRIENTS_RECOVERY_47,540,0.75,1.177,1.305,1.8,healing_growth,2,recovery_motion
ph_h540,ph,6.5,RECOVERY,#FFFF00,#FFFF00BF,15,4,IMPROVING,PH_RECOVERY_7,540,0.75,0.233,1.305,1.8,healing_growth,2,recovery_motion
light_h544,light,55.59,RECOVERY,#FFFF00,#FFFF00C1,15,4,IMPROVING,LIGHT_RECOVERY_56,544,0.76,-1.192,1.259,1.8,healing_growth,2,recovery_motion
humidity_h544,humidity,58.19,HEALTHY,#00FF00,#00FF00C1,10,4,GOOD,HUMIDITY_HEALTHY_58,544,0.76,0.373,0.333,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h544,nutrients,49.37,RECOVERY,#FFFF00,#FFFF00C1,15,4,IMPROVING,NUTRIENTS_RECOVERY_49,544,0.76,1.192,1.259,1.8,healing_growth,2,recovery_motion
ph_h544,ph,6.49,RECOVERY,#FFFF00,#FFFF00C1,15,4,IMPROVING,PH_RECOVERY_6,544,0.76,0.138,1.259,1.8,healing_growth,2,recovery_motion
light_h548,light,55.28,RECOVERY,#FFFF00,#FFFF00C2,15,4,IMPROVING,LIGHT_RECOVERY_55,548,0.76,-1.199,1.214,1.8,healing_growth,2,recovery_motion
humidity_h548,humidity,61.23,HEALTHY,#00FF00,#00FF00C2,10,4,GOOD,HUMIDITY_HEALTHY_61,548,0.76,0.36,0.347,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h548,nutrients,65.32,RECOVERY,#FFFF00,#FFFF00C2,15,4,IMPROVING,NUTRIENTS_RECOVERY_65,548,0.76,1.199,1.214,1.8,healing_growth,2,recovery_motion
ph_h548,ph,6.52,RECOVERY,#FFFF00,#FFFF00C2,15,4,IMPROVING,PH_RECOVERY_7,548,0.76,0.043,1.214,1.8,healing_growth,2,recovery_motion
light_h552,light,55.16,RECOVERY,#FFFF00,#FFFF00C4,15,4,IMPROVING,LIGHT_RECOVERY_55,552,0.77,-1.199,1.169,1.8,healing_growth,2,recovery_motion
humidity_h552,humidity,58.37,HEALTHY,#00FF00,#00FF00C4,10,4,GOOD,HUMIDITY_HEALTHY_58,552,0.77,0.346,0.361,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h552,nutrients,56.43,RECOVERY,#FFFF00,#FFFF00C4,15,4,IMPROVING,NUTRIENTS_RECOVERY_56,552,0.77,1.199,1.169,1.8,healing_growth,2,recovery_motion
ph_h552,ph,6.46,RECOVERY,#FFFF00,#FFFF00C4,15,4,IMPROVING,PH_RECOVERY_6,552,0.77,-0.053,1.169,1.8,healing_growth,2,recovery_motion
light_h556,light,54.92,RECOVERY,#FFFF00,#FFFF00C5,15,4,IMPROVING,LIGHT_RECOVERY_55,556,0.77,-1.191,1.126,1.8,healing_growth,2,recovery_motion
humidity_h556,humidity,60.84,HEALTHY,#00FF00,#00FF00C5,10,4,GOOD,HUMIDITY_HEALTHY_61,556,0.77,0.331,0.375,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h556,nutrients,62,RECOVERY,#FFFF00,#FFFF00C5,15,4,IMPROVING,NUTRIENTS_RECOVERY_62,556,0.77,1.191,1.126,1.8,healing_growth,2,recovery_motion
ph_h556,ph,6.52,RECOVERY,#FFFF00,#FFFF00C5,15,4,IMPROVING,PH_RECOVERY_7,556,0.77,-0.149,1.126,1.8,healing_growth,2,recovery_motion
light_h560,light,55.08,RECOVERY,#FFFF00,#FFFF00C6,15,4,IMPROVING,LIGHT_RECOVERY_55,560,0.78,-1.175,1.085,1.8,healing_growth,2,recovery_motion
humidity_h560,humidity,61.56,HEALTHY,#00FF00,#00FF00C6,10,4,GOOD,HUMIDITY_HEALTHY_62,560,0.78,0.316,0.388,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h560,nutrients,45.79,RECOVERY,#FFFF00,#FFFF00C6,15,4,IMPROVING,NUTRIENTS_RECOVERY_46,560,0.78,1.175,1.085,1.8,healing_growth,2,recovery_motion
ph_h560,ph,6.48,RECOVERY,#FFFF00,#FFFF00C6,15,4,IMPROVING,PH_RECOVERY_6,560,0.78,-0.244,1.085,1.8,healing_growth,2,recovery_motion
light_h564,light,55.21,RECOVERY,#FFFF00,#FFFF00C8,15,4,IMPROVING,LIGHT_RECOVERY_55,564,0.78,-1.152,1.044,1.8,healing_growth,2,recovery_motion
humidity_h564,humidity,58.68,HEALTHY,#00FF00,#00FF00C8,10,4,GOOD,HUMIDITY_HEALTHY_59,564,0.78,0.3,0.4,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h564,nutrients,54.09,RECOVERY,#FFFF00,#FFFF00C8,15,4,IMPROVING,NUTRIENTS_RECOVERY_54,564,0.78,1.152,1.044,1.8,healing_growth,2,recovery_motion
ph_h564,ph,6.48,RECOVERY,#FFFF00,#FFFF00C8,15,4,IMPROVING,PH_RECOVERY_6,564,0.78,-0.337,1.044,1.8,healing_growth,2,recovery_motion
light_h568,light,55.79,RECOVERY,#FFFF00,#FFFF00C9,15,4,IMPROVING,LIGHT_RECOVERY_56,568,0.79,-1.121,1.006,1.8,healing_growth,2,recovery_motion
humidity_h568,humidity,61.53,HEALTHY,#00FF00,#00FF00C9,10,4,GOOD,HUMIDITY_HEALTHY_62,568,0.79,0.284,0.412,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h568,nutrients,67.44,RECOVERY,#FFFF00,#FFFF00C9,15,4,IMPROVING,NUTRIENTS_RECOVERY_67,568,0.79,1.121,1.006,1.8,healing_growth,2,recovery_motion
ph_h568,ph,6.53,RECOVERY,#FFFF00,#FFFF00C9,15,4,IMPROVING,PH_RECOVERY_7,568,0.79,-0.428,1.006,1.8,healing_growth,2,recovery_motion
light_h572,light,55.92,RECOVERY,#FFFF00,#FFFF00CB,15,4,IMPROVING,LIGHT_RECOVERY_56,572,0.79,-1.083,0.969,1.8,healing_growth,2,recovery_motion
humidity_h572,humidity,61.87,HEALTHY,#00FF00,#00FF00CB,10,4,GOOD,HUMIDITY_HEALTHY_62,572,0.79,0.267,0.423,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h572,nutrients,52.46,RECOVERY,#FFFF00,#FFFF00CB,15,4,IMPROVING,NUTRIENTS_RECOVERY_52,572,0.79,1.083,0.969,1.8,healing_growth,2,recovery_motion
ph_h572,ph,6.45,RECOVERY,#FFFF00,#FFFF00CB,15,4,IMPROVING,PH_RECOVERY_6,572,0.79,-0.516,0.969,1.8,healing_growth,2,recovery_motion
light_h576,light,55.73,RECOVERY,#FFFF00,#FFFF00CC,15,4,IMPROVING,LIGHT_RECOVERY_56,576,0.8,-1.039,0.934,1.8,healing_growth,2,recovery_motion
humidity_h576,humidity,59.54,HEALTHY,#00FF00,#00FF00CC,10,4,GOOD,HUMIDITY_HEALTHY_60,576,0.8,0.25,0.433,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h576,nutrients,45.96,RECOVERY,#FFFF00,#FFFF00CC,15,4,IMPROVING,NUTRIENTS_RECOVERY_46,576,0.8,1.039,0.934,1.8,healing_growth,2,recovery_motion
ph_h576,ph,6.51,RECOVERY,#FFFF00,#FFFF00CC,15,4,IMPROVING,PH_RECOVERY_7,576,0.8,-0.601,0.934,1.8,healing_growth,2,recovery_motion
light_h580,light,55.11,RECOVERY,#FFFF00,#FFFF00CD,15,4,IMPROVING,LIGHT_RECOVERY_55,580,0.81,-0.987,0.901,1.8,healing_growth,2,recovery_motion
humidity_h580,humidity,58.94,HEALTHY,#00FF00,#00FF00CD,10,4,GOOD,HUMIDITY_HEALTHY_59,580,0.81,0.232,0.443,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h580,nutrients,69.51,RECOVERY,#FFFF00,#FFFF00CD,15,4,IMPROVING,NUTRIENTS_RECOVERY_70,580,0.81,0.987,0.901,1.8,healing_growth,2,recovery_motion
ph_h580,ph,6.52,RECOVERY,#FFFF00,#FFFF00CD,15,4,IMPROVING,PH_RECOVERY_7,580,0.81,-0.682,0.901,1.8,healing_growth,2,recovery_motion
light_h584,light,55.85,RECOVERY,#FFFF00,#FFFF00CF,15,4,IMPROVING,LIGHT_RECOVERY_56,584,0.81,-0.93,0.87,1.8,healing_growth,2,recovery_motion
